Start,Meter,kWh,kW
"01/30/2025 11:45:00 AM","Meter #80395501 - Off-Peak","0.89","3.57"
"01/30/2025 11:45:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/30/2025 12:00:00 PM","Meter #80395501 - Off-Peak","0.88","3.53"
"01/30/2025 12:00:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/30/2025 12:15:00 PM","Meter #80395501 - Off-Peak","0.89","3.57"
"01/30/2025 12:15:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/30/2025 12:30:00 PM","Meter #80395501 - Off-Peak","0.91","3.63"
"01/30/2025 12:30:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/30/2025 12:45:00 PM","Meter #80395501 - Off-Peak","0.87","3.48"
"01/30/2025 12:45:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/30/2025 1:00:00 PM","Meter #80395501 - Off-Peak","1.35","5.41"
"01/30/2025 1:00:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/30/2025 1:15:00 PM","Meter #80395501 - Off-Peak","1.41","5.66"
"01/30/2025 1:15:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/30/2025 1:30:00 PM","Meter #80395501 - Off-Peak","1.16","4.63"
"01/30/2025 1:30:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/30/2025 1:45:00 PM","Meter #80395501 - Off-Peak","1.11","4.43"
"01/30/2025 1:45:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/30/2025 2:00:00 PM","Meter #80395501 - Off-Peak","1.15","4.60"
"01/30/2025 2:00:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/30/2025 2:15:00 PM","Meter #80395501 - Off-Peak","1.39","5.57"
"01/30/2025 2:15:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/30/2025 2:30:00 PM","Meter #80395501 - Off-Peak","1.20","4.81"
"01/30/2025 2:30:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/30/2025 2:45:00 PM","Meter #80395501 - Off-Peak","1.00","3.99"
"01/30/2025 2:45:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/30/2025 3:00:00 PM","Meter #80395501 - On-Peak","0.90","3.59"
"01/30/2025 3:00:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/30/2025 3:15:00 PM","Meter #80395501 - On-Peak","0.43","1.72"
"01/30/2025 3:15:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/30/2025 3:30:00 PM","Meter #80395501 - On-Peak","0.33","1.30"
"01/30/2025 3:30:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/30/2025 3:45:00 PM","Meter #80395501 - On-Peak","0.28","1.12"
"01/30/2025 3:45:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/30/2025 4:00:00 PM","Meter #80395501 - On-Peak","0.36","1.43"
"01/30/2025 4:00:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/30/2025 4:15:00 PM","Meter #80395501 - On-Peak","0.63","2.52"
"01/30/2025 4:15:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/30/2025 4:30:00 PM","Meter #80395501 - On-Peak","1.14","4.55"
"01/30/2025 4:30:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/30/2025 4:45:00 PM","Meter #80395501 - On-Peak","1.16","4.64"
"01/30/2025 4:45:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/30/2025 5:00:00 PM","Meter #80395501 - On-Peak","0.94","3.78"
"01/30/2025 5:00:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/30/2025 5:15:00 PM","Meter #80395501 - On-Peak","0.92","3.67"
"01/30/2025 5:15:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/30/2025 5:30:00 PM","Meter #80395501 - On-Peak","0.93","3.72"
"01/30/2025 5:30:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/30/2025 5:45:00 PM","Meter #80395501 - On-Peak","0.91","3.63"
"01/30/2025 5:45:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/30/2025 6:00:00 PM","Meter #80395501 - On-Peak","0.88","3.51"
"01/30/2025 6:00:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/30/2025 6:15:00 PM","Meter #80395501 - On-Peak","0.84","3.36"
"01/30/2025 6:15:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/30/2025 6:30:00 PM","Meter #80395501 - On-Peak","0.84","3.36"
"01/30/2025 6:30:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/30/2025 6:45:00 PM","Meter #80395501 - On-Peak","0.86","3.42"
"01/30/2025 6:45:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/30/2025 7:00:00 PM","Meter #80395501 - Off-Peak","0.89","3.56"
"01/30/2025 7:00:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/30/2025 7:15:00 PM","Meter #80395501 - Off-Peak","0.94","3.75"
"01/30/2025 7:15:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/30/2025 7:30:00 PM","Meter #80395501 - Off-Peak","0.92","3.70"
"01/30/2025 7:30:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/30/2025 7:45:00 PM","Meter #80395501 - Off-Peak","0.82","3.30"
"01/30/2025 7:45:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/30/2025 8:00:00 PM","Meter #80395501 - Off-Peak","0.93","3.73"
"01/30/2025 8:00:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/30/2025 8:15:00 PM","Meter #80395501 - Off-Peak","1.01","4.04"
"01/30/2025 8:15:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/30/2025 8:30:00 PM","Meter #80395501 - Off-Peak","0.81","3.23"
"01/30/2025 8:30:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/30/2025 8:45:00 PM","Meter #80395501 - Off-Peak","0.81","3.23"
"01/30/2025 8:45:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/30/2025 9:00:00 PM","Meter #80395501 - Off-Peak","0.78","3.12"
"01/30/2025 9:00:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/30/2025 9:15:00 PM","Meter #80395501 - Off-Peak","0.81","3.24"
"01/30/2025 9:15:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/30/2025 9:30:00 PM","Meter #80395501 - Off-Peak","0.76","3.04"
"01/30/2025 9:30:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/30/2025 9:45:00 PM","Meter #80395501 - Off-Peak","0.88","3.51"
"01/30/2025 9:45:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/30/2025 10:00:00 PM","Meter #80395501 - Off-Peak","0.87","3.48"
"01/30/2025 10:00:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/30/2025 10:15:00 PM","Meter #80395501 - Off-Peak","0.88","3.50"
"01/30/2025 10:15:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/30/2025 10:30:00 PM","Meter #80395501 - Off-Peak","0.89","3.55"
"01/30/2025 10:30:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/30/2025 10:45:00 PM","Meter #80395501 - Off-Peak","0.44","1.77"
"01/30/2025 10:45:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/30/2025 11:00:00 PM","Meter #80395501 - Off-Peak","0.31","1.23"
"01/30/2025 11:00:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/30/2025 11:15:00 PM","Meter #80395501 - Off-Peak","0.67","2.66"
"01/30/2025 11:15:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/30/2025 11:30:00 PM","Meter #80395501 - Off-Peak","0.88","3.51"
"01/30/2025 11:30:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/30/2025 11:45:00 PM","Meter #80395501 - Off-Peak","0.67","2.69"
"01/30/2025 11:45:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 12:00:00 AM","Meter #80395501 - Off-Peak","0.24","0.95"
"01/31/2025 12:00:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 12:15:00 AM","Meter #80395501 - Off-Peak","0.21","0.86"
"01/31/2025 12:15:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 12:30:00 AM","Meter #80395501 - Off-Peak","0.55","2.19"
"01/31/2025 12:30:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 12:45:00 AM","Meter #80395501 - Off-Peak","0.79","3.15"
"01/31/2025 12:45:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 1:00:00 AM","Meter #80395501 - Off-Peak","0.78","3.11"
"01/31/2025 1:00:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 1:15:00 AM","Meter #80395501 - Off-Peak","0.82","3.27"
"01/31/2025 1:15:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 1:30:00 AM","Meter #80395501 - Off-Peak","0.82","3.30"
"01/31/2025 1:30:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 1:45:00 AM","Meter #80395501 - Off-Peak","0.83","3.33"
"01/31/2025 1:45:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 2:00:00 AM","Meter #80395501 - Off-Peak","0.61","2.44"
"01/31/2025 2:00:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 2:15:00 AM","Meter #80395501 - Off-Peak","0.26","1.05"
"01/31/2025 2:15:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 2:30:00 AM","Meter #80395501 - Off-Peak","0.73","2.93"
"01/31/2025 2:30:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 2:45:00 AM","Meter #80395501 - Off-Peak","0.81","3.24"
"01/31/2025 2:45:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 3:00:00 AM","Meter #80395501 - Off-Peak","0.86","3.42"
"01/31/2025 3:00:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 3:15:00 AM","Meter #80395501 - Off-Peak","0.82","3.30"
"01/31/2025 3:15:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 3:30:00 AM","Meter #80395501 - Off-Peak","0.86","3.43"
"01/31/2025 3:30:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 3:45:00 AM","Meter #80395501 - Off-Peak","0.84","3.36"
"01/31/2025 3:45:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 4:00:00 AM","Meter #80395501 - Off-Peak","0.85","3.42"
"01/31/2025 4:00:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 4:15:00 AM","Meter #80395501 - Off-Peak","0.65","2.61"
"01/31/2025 4:15:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 4:30:00 AM","Meter #80395501 - Off-Peak","0.28","1.13"
"01/31/2025 4:30:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 4:45:00 AM","Meter #80395501 - Off-Peak","0.55","2.20"
"01/31/2025 4:45:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 5:00:00 AM","Meter #80395501 - Off-Peak","0.86","3.44"
"01/31/2025 5:00:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 5:15:00 AM","Meter #80395501 - Off-Peak","0.88","3.53"
"01/31/2025 5:15:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 5:30:00 AM","Meter #80395501 - Off-Peak","0.83","3.30"
"01/31/2025 5:30:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 5:45:00 AM","Meter #80395501 - Off-Peak","0.91","3.64"
"01/31/2025 5:45:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 6:00:00 AM","Meter #80395501 - Off-Peak","0.86","3.46"
"01/31/2025 6:00:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 6:15:00 AM","Meter #80395501 - Off-Peak","0.91","3.64"
"01/31/2025 6:15:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 6:30:00 AM","Meter #80395501 - Off-Peak","0.93","3.71"
"01/31/2025 6:30:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 6:45:00 AM","Meter #80395501 - Off-Peak","0.51","2.02"
"01/31/2025 6:45:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 7:00:00 AM","Meter #80395501 - Off-Peak","0.37","1.47"
"01/31/2025 7:00:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 7:15:00 AM","Meter #80395501 - Off-Peak","0.56","2.25"
"01/31/2025 7:15:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 7:30:00 AM","Meter #80395501 - Off-Peak","0.92","3.70"
"01/31/2025 7:30:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 7:45:00 AM","Meter #80395501 - Off-Peak","0.87","3.48"
"01/31/2025 7:45:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 8:00:00 AM","Meter #80395501 - Off-Peak","1.05","4.20"
"01/31/2025 8:00:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 8:15:00 AM","Meter #80395501 - Off-Peak","0.90","3.62"
"01/31/2025 8:15:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 8:30:00 AM","Meter #80395501 - Off-Peak","0.83","3.32"
"01/31/2025 8:30:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 8:45:00 AM","Meter #80395501 - Off-Peak","0.51","2.03"
"01/31/2025 8:45:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 9:00:00 AM","Meter #80395501 - Off-Peak","0.28","1.12"
"01/31/2025 9:00:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 9:15:00 AM","Meter #80395501 - Off-Peak","0.35","1.40"
"01/31/2025 9:15:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 9:30:00 AM","Meter #80395501 - Off-Peak","0.85","3.41"
"01/31/2025 9:30:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 9:45:00 AM","Meter #80395501 - Off-Peak","0.84","3.38"
"01/31/2025 9:45:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 10:00:00 AM","Meter #80395501 - Off-Peak","0.82","3.29"
"01/31/2025 10:00:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 10:15:00 AM","Meter #80395501 - Off-Peak","0.73","2.92"
"01/31/2025 10:15:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 10:30:00 AM","Meter #80395501 - Off-Peak","0.27","1.09"
"01/31/2025 10:30:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 10:45:00 AM","Meter #80395501 - Off-Peak","0.29","1.14"
"01/31/2025 10:45:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 11:00:00 AM","Meter #80395501 - Off-Peak","0.80","3.19"
"01/31/2025 11:00:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 11:15:00 AM","Meter #80395501 - Off-Peak","0.82","3.27"
"01/31/2025 11:15:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 11:30:00 AM","Meter #80395501 - Off-Peak","0.85","3.40"
"01/31/2025 11:30:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 11:45:00 AM","Meter #80395501 - Off-Peak","0.84","3.35"
"01/31/2025 11:45:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 12:00:00 PM","Meter #80395501 - Off-Peak","0.46","1.85"
"01/31/2025 12:00:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 12:15:00 PM","Meter #80395501 - Off-Peak","0.39","1.56"
"01/31/2025 12:15:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 12:30:00 PM","Meter #80395501 - Off-Peak","0.52","2.09"
"01/31/2025 12:30:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 12:45:00 PM","Meter #80395501 - Off-Peak","0.93","3.72"
"01/31/2025 12:45:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 1:00:00 PM","Meter #80395501 - Off-Peak","1.13","4.51"
"01/31/2025 1:00:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 1:15:00 PM","Meter #80395501 - Off-Peak","1.15","4.59"
"01/31/2025 1:15:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 1:30:00 PM","Meter #80395501 - Off-Peak","0.90","3.61"
"01/31/2025 1:30:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 1:45:00 PM","Meter #80395501 - Off-Peak","0.52","2.09"
"01/31/2025 1:45:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 2:00:00 PM","Meter #80395501 - Off-Peak","0.35","1.39"
"01/31/2025 2:00:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 2:15:00 PM","Meter #80395501 - Off-Peak","0.58","2.31"
"01/31/2025 2:15:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 2:30:00 PM","Meter #80395501 - Off-Peak","0.82","3.27"
"01/31/2025 2:30:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 2:45:00 PM","Meter #80395501 - Off-Peak","0.83","3.31"
"01/31/2025 2:45:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 3:00:00 PM","Meter #80395501 - On-Peak","0.82","3.30"
"01/31/2025 3:00:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/31/2025 3:15:00 PM","Meter #80395501 - On-Peak","0.89","3.55"
"01/31/2025 3:15:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/31/2025 3:30:00 PM","Meter #80395501 - On-Peak","0.82","3.27"
"01/31/2025 3:30:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/31/2025 3:45:00 PM","Meter #80395501 - On-Peak","0.28","1.13"
"01/31/2025 3:45:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/31/2025 4:00:00 PM","Meter #80395501 - On-Peak","0.25","1.01"
"01/31/2025 4:00:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/31/2025 4:15:00 PM","Meter #80395501 - On-Peak","0.28","1.12"
"01/31/2025 4:15:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/31/2025 4:30:00 PM","Meter #80395501 - On-Peak","0.65","2.60"
"01/31/2025 4:30:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/31/2025 4:45:00 PM","Meter #80395501 - On-Peak","0.83","3.31"
"01/31/2025 4:45:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/31/2025 5:00:00 PM","Meter #80395501 - On-Peak","0.90","3.61"
"01/31/2025 5:00:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/31/2025 5:15:00 PM","Meter #80395501 - On-Peak","0.84","3.35"
"01/31/2025 5:15:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/31/2025 5:30:00 PM","Meter #80395501 - On-Peak","0.83","3.32"
"01/31/2025 5:30:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/31/2025 5:45:00 PM","Meter #80395501 - On-Peak","0.59","2.34"
"01/31/2025 5:45:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/31/2025 6:00:00 PM","Meter #80395501 - On-Peak","0.27","1.09"
"01/31/2025 6:00:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/31/2025 6:15:00 PM","Meter #80395501 - On-Peak","0.44","1.78"
"01/31/2025 6:15:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/31/2025 6:30:00 PM","Meter #80395501 - On-Peak","0.61","2.44"
"01/31/2025 6:30:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/31/2025 6:45:00 PM","Meter #80395501 - On-Peak","0.99","3.94"
"01/31/2025 6:45:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/31/2025 7:00:00 PM","Meter #80395501 - Off-Peak","0.90","3.62"
"01/31/2025 7:00:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 7:15:00 PM","Meter #80395501 - Off-Peak","0.85","3.41"
"01/31/2025 7:15:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 7:30:00 PM","Meter #80395501 - Off-Peak","0.36","1.43"
"01/31/2025 7:30:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 7:45:00 PM","Meter #80395501 - Off-Peak","0.34","1.37"
"01/31/2025 7:45:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 8:00:00 PM","Meter #80395501 - Off-Peak","0.74","2.96"
"01/31/2025 8:00:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 8:15:00 PM","Meter #80395501 - Off-Peak","1.00","4.00"
"01/31/2025 8:15:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 8:30:00 PM","Meter #80395501 - Off-Peak","0.92","3.67"
"01/31/2025 8:30:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 8:45:00 PM","Meter #80395501 - Off-Peak","0.80","3.20"
"01/31/2025 8:45:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 9:00:00 PM","Meter #80395501 - Off-Peak","0.35","1.41"
"01/31/2025 9:00:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 9:15:00 PM","Meter #80395501 - Off-Peak","0.33","1.32"
"01/31/2025 9:15:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 9:30:00 PM","Meter #80395501 - Off-Peak","0.40","1.62"
"01/31/2025 9:30:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 9:45:00 PM","Meter #80395501 - Off-Peak","0.86","3.46"
"01/31/2025 9:45:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 10:00:00 PM","Meter #80395501 - Off-Peak","0.83","3.32"
"01/31/2025 10:00:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 10:15:00 PM","Meter #80395501 - Off-Peak","0.80","3.22"
"01/31/2025 10:15:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 10:30:00 PM","Meter #80395501 - Off-Peak","0.49","1.98"
"01/31/2025 10:30:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 10:45:00 PM","Meter #80395501 - Off-Peak","0.22","0.87"
"01/31/2025 10:45:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 11:00:00 PM","Meter #80395501 - Off-Peak","0.30","1.21"
"01/31/2025 11:00:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 11:15:00 PM","Meter #80395501 - Off-Peak","0.76","3.02"
"01/31/2025 11:15:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 11:30:00 PM","Meter #80395501 - Off-Peak","0.81","3.25"
"01/31/2025 11:30:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/31/2025 11:45:00 PM","Meter #80395501 - Off-Peak","0.85","3.38"
"01/31/2025 11:45:00 PM","Meter #80395501g - Off-Peak","0.00",""
"02/01/2025 12:00:00 AM","Meter #80395501 - Off-Peak","0.80","3.19"
"02/01/2025 12:00:00 AM","Meter #80395501g - Off-Peak","0.00",""
"02/01/2025 12:15:00 AM","Meter #80395501 - Off-Peak","0.74","2.96"
"02/01/2025 12:15:00 AM","Meter #80395501g - Off-Peak","0.00",""
"02/01/2025 12:30:00 AM","Meter #80395501 - Off-Peak","0.78","3.12"
"02/01/2025 12:30:00 AM","Meter #80395501g - Off-Peak","0.00",""
"02/01/2025 12:45:00 AM","Meter #80395501 - Off-Peak","0.29","1.17"
"02/01/2025 12:45:00 AM","Meter #80395501g - Off-Peak","0.00",""
"02/01/2025 1:00:00 AM","Meter #80395501 - Off-Peak","0.24","0.96"
"02/01/2025 1:00:00 AM","Meter #80395501g - Off-Peak","0.00",""
"02/01/2025 1:15:00 AM","Meter #80395501 - Off-Peak","0.54","2.15"
"02/01/2025 1:15:00 AM","Meter #80395501g - Off-Peak","0.00",""
"02/01/2025 1:30:00 AM","Meter #80395501 - Off-Peak","0.84","3.35"
"02/01/2025 1:30:00 AM","Meter #80395501g - Off-Peak","0.00",""
"02/01/2025 1:45:00 AM","Meter #80395501 - Off-Peak","0.78","3.14"
"02/01/2025 1:45:00 AM","Meter #80395501g - Off-Peak","0.00",""
"02/01/2025 2:00:00 AM","Meter #80395501 - Off-Peak","0.75","3.01"
"02/01/2025 2:00:00 AM","Meter #80395501g - Off-Peak","0.00",""
"02/01/2025 2:15:00 AM","Meter #80395501 - Off-Peak","0.76","3.05"
"02/01/2025 2:15:00 AM","Meter #80395501g - Off-Peak","0.00",""
"02/01/2025 2:30:00 AM","Meter #80395501 - Off-Peak","0.38","1.52"
"02/01/2025 2:30:00 AM","Meter #80395501g - Off-Peak","0.00",""
"02/01/2025 2:45:00 AM","Meter #80395501 - Off-Peak","0.21","0.83"
"02/01/2025 2:45:00 AM","Meter #80395501g - Off-Peak","0.00",""
"02/01/2025 3:00:00 AM","Meter #80395501 - Off-Peak","0.27","1.07"
"02/01/2025 3:00:00 AM","Meter #80395501g - Off-Peak","0.00",""
"02/01/2025 3:15:00 AM","Meter #80395501 - Off-Peak","0.21","0.83"
"02/01/2025 3:15:00 AM","Meter #80395501g - Off-Peak","0.00",""
"02/01/2025 3:30:00 AM","Meter #80395501 - Off-Peak","0.74","2.95"
"02/01/2025 3:30:00 AM","Meter #80395501g - Off-Peak","0.00",""
"02/01/2025 3:45:00 AM","Meter #80395501 - Off-Peak","0.78","3.12"
"02/01/2025 3:45:00 AM","Meter #80395501g - Off-Peak","0.00",""
"02/01/2025 4:00:00 AM","Meter #80395501 - Off-Peak","0.78","3.11"
"02/01/2025 4:00:00 AM","Meter #80395501g - Off-Peak","0.00",""
"02/01/2025 4:15:00 AM","Meter #80395501 - Off-Peak","0.87","3.48"
"02/01/2025 4:15:00 AM","Meter #80395501g - Off-Peak","0.00",""
"02/01/2025 4:30:00 AM","Meter #80395501 - Off-Peak","0.76","3.04"
"02/01/2025 4:30:00 AM","Meter #80395501g - Off-Peak","0.00",""
"02/01/2025 4:45:00 AM","Meter #80395501 - Off-Peak","0.21","0.83"
"02/01/2025 4:45:00 AM","Meter #80395501g - Off-Peak","0.00",""
"02/01/2025 5:00:00 AM","Meter #80395501 - Off-Peak","0.25","1.00"
"02/01/2025 5:00:00 AM","Meter #80395501g - Off-Peak","0.00",""
"02/01/2025 5:15:00 AM","Meter #80395501 - Off-Peak","0.38","1.52"
"02/01/2025 5:15:00 AM","Meter #80395501g - Off-Peak","0.00",""
"02/01/2025 5:30:00 AM","Meter #80395501 - Off-Peak","0.76","3.05"
"02/01/2025 5:30:00 AM","Meter #80395501g - Off-Peak","0.00",""
"02/01/2025 5:45:00 AM","Meter #80395501 - Off-Peak","0.77","3.07"
"02/01/2025 5:45:00 AM","Meter #80395501g - Off-Peak","0.00",""
"02/01/2025 6:00:00 AM","Meter #80395501 - Off-Peak","0.85","3.41"
"02/01/2025 6:00:00 AM","Meter #80395501g - Off-Peak","0.00",""
"02/01/2025 6:15:00 AM","Meter #80395501 - Off-Peak","0.76","3.05"
"02/01/2025 6:15:00 AM","Meter #80395501g - Off-Peak","0.00",""
"02/01/2025 6:30:00 AM","Meter #80395501 - Off-Peak","0.78","3.13"
"02/01/2025 6:30:00 AM","Meter #80395501g - Off-Peak","0.00",""
"02/01/2025 6:45:00 AM","Meter #80395501 - Off-Peak","0.85","3.42"
"02/01/2025 6:45:00 AM","Meter #80395501g - Off-Peak","0.00",""
