Start,Meter,kWh,kW
08/01/2025 10:45:00 AM,Meter #95175892g - Off-Peak,-0.2,
08/01/2025 11:00:00 AM,Meter #95175892 - Off-Peak,0,0.02
08/01/2025 11:00:00 AM,Meter #95175892g - Off-Peak,-0.2,
08/01/2025 11:15:00 AM,Meter #95175892 - Off-Peak,0,0.02
08/01/2025 11:15:00 AM,Meter #95175892g - Off-Peak,-0.22,
08/01/2025 11:30:00 AM,Meter #95175892 - Off-Peak,0,0
08/01/2025 11:30:00 AM,Meter #95175892g - Off-Peak,-0.29,
08/01/2025 11:45:00 AM,Meter #95175892 - Off-Peak,0,0
08/01/2025 11:45:00 AM,Meter #95175892g - Off-Peak,-0.36,
08/01/2025 12:00:00 PM,Meter #95175892 - Off-Peak,0,0
08/01/2025 12:00:00 PM,Meter #95175892g - Off-Peak,-0.4,
08/01/2025 12:15:00 PM,Meter #95175892 - Off-Peak,0,0
08/01/2025 12:15:00 PM,Meter #95175892g - Off-Peak,-0.6,
08/01/2025 12:30:00 PM,Meter #95175892 - Off-Peak,0,0
08/01/2025 12:30:00 PM,Meter #95175892g - Off-Peak,-0.96,
08/01/2025 12:45:00 PM,Meter #95175892 - Off-Peak,0,0
08/01/2025 12:45:00 PM,Meter #95175892g - Off-Peak,-1.05,
08/01/2025 1:00:00 PM,Meter #95175892 - Off-Peak,0,0
08/01/2025 1:00:00 PM,Meter #95175892g - Off-Peak,-0.98,
08/01/2025 1:15:00 PM,Meter #95175892 - Off-Peak,0,0
08/01/2025 1:15:00 PM,Meter #95175892g - Off-Peak,-0.64,
08/01/2025 1:30:00 PM,Meter #95175892 - Off-Peak,0,0
08/01/2025 1:30:00 PM,Meter #95175892g - Off-Peak,-0.8,
08/01/2025 1:45:00 PM,Meter #95175892 - Off-Peak,0,0
08/01/2025 1:45:00 PM,Meter #95175892g - Off-Peak,-1.03,
08/01/2025 2:00:00 PM,Meter #95175892 - Off-Peak,0,0
08/01/2025 2:00:00 PM,Meter #95175892g - Off-Peak,-0.59,
08/01/2025 2:15:00 PM,Meter #95175892 - Off-Peak,0,0
08/01/2025 2:15:00 PM,Meter #95175892g - Off-Peak,-0.69,
08/01/2025 2:30:00 PM,Meter #95175892 - Off-Peak,0,0
08/01/2025 2:30:00 PM,Meter #95175892g - Off-Peak,-1.12,
08/01/2025 2:45:00 PM,Meter #95175892 - Off-Peak,0,0
08/01/2025 2:45:00 PM,Meter #95175892g - Off-Peak,-1.07,
08/01/2025 3:00:00 PM,Meter #95175892 - On-Peak,0,0
08/01/2025 3:00:00 PM,Meter #95175892g - On-Peak,-0.66,
08/01/2025 3:15:00 PM,Meter #95175892 - On-Peak,0,0
08/01/2025 3:15:00 PM,Meter #95175892g - On-Peak,-0.52,
08/01/2025 3:30:00 PM,Meter #95175892 - On-Peak,0,0
08/01/2025 3:30:00 PM,Meter #95175892g - On-Peak,-0.59,
08/01/2025 3:45:00 PM,Meter #95175892 - On-Peak,0,0
08/01/2025 3:45:00 PM,Meter #95175892g - On-Peak,-0.66,
08/01/2025 4:00:00 PM,Meter #95175892 - On-Peak,0,0
08/01/2025 4:00:00 PM,Meter #95175892g - On-Peak,-0.84,
08/01/2025 4:15:00 PM,Meter #95175892 - On-Peak,0,0
08/01/2025 4:15:00 PM,Meter #95175892g - On-Peak,-0.57,
08/01/2025 4:30:00 PM,Meter #95175892 - On-Peak,0,0
08/01/2025 4:30:00 PM,Meter #95175892g - On-Peak,-0.94,
08/01/2025 4:45:00 PM,Meter #95175892 - On-Peak,0,0
08/01/2025 4:45:00 PM,Meter #95175892g - On-Peak,-0.71,
08/01/2025 5:00:00 PM,Meter #95175892 - On-Peak,0,0
08/01/2025 5:00:00 PM,Meter #95175892g - On-Peak,-0.61,
08/01/2025 5:15:00 PM,Meter #95175892 - On-Peak,0.08,0.3
08/01/2025 5:15:00 PM,Meter #95175892g - On-Peak,-0.03,
08/01/2025 5:30:00 PM,Meter #95175892 - On-Peak,0.07,0.29
08/01/2025 5:30:00 PM,Meter #95175892g - On-Peak,-0.01,
08/01/2025 5:45:00 PM,Meter #95175892 - On-Peak,0.37,1.47
08/01/2025 5:45:00 PM,Meter #95175892g - On-Peak,0,
08/01/2025 6:00:00 PM,Meter #95175892 - On-Peak,0.28,1.14
08/01/2025 6:00:00 PM,Meter #95175892g - On-Peak,0,
08/01/2025 6:15:00 PM,Meter #95175892 - On-Peak,0.26,1.02
08/01/2025 6:15:00 PM,Meter #95175892g - On-Peak,0,
08/01/2025 6:30:00 PM,Meter #95175892 - On-Peak,0.25,1.01
08/01/2025 6:30:00 PM,Meter #95175892g - On-Peak,0,
08/01/2025 6:45:00 PM,Meter #95175892 - On-Peak,0.42,1.7
08/01/2025 6:45:00 PM,Meter #95175892g - On-Peak,0,
08/01/2025 7:00:00 PM,Meter #95175892 - Off-Peak,0.53,2.11
08/01/2025 7:00:00 PM,Meter #95175892g - Off-Peak,0,
08/01/2025 7:15:00 PM,Meter #95175892 - Off-Peak,0.33,1.33
08/01/2025 7:15:00 PM,Meter #95175892g - Off-Peak,0,
08/01/2025 7:30:00 PM,Meter #95175892 - Off-Peak,0.11,0.43
08/01/2025 7:30:00 PM,Meter #95175892g - Off-Peak,0,
08/01/2025 7:45:00 PM,Meter #95175892 - Off-Peak,0.24,0.98
08/01/2025 7:45:00 PM,Meter #95175892g - Off-Peak,0,
08/01/2025 8:00:00 PM,Meter #95175892 - Off-Peak,0.29,1.17
08/01/2025 8:00:00 PM,Meter #95175892g - Off-Peak,0,
08/01/2025 8:15:00 PM,Meter #95175892 - Off-Peak,0.34,1.36
08/01/2025 8:15:00 PM,Meter #95175892g - Off-Peak,0,
08/01/2025 8:30:00 PM,Meter #95175892 - Off-Peak,0.39,1.55
08/01/2025 8:30:00 PM,Meter #95175892g - Off-Peak,0,
08/01/2025 8:45:00 PM,Meter #95175892 - Off-Peak,0.37,1.47
08/01/2025 8:45:00 PM,Meter #95175892g - Off-Peak,0,
08/01/2025 9:00:00 PM,Meter #95175892 - Off-Peak,0.48,1.9
08/01/2025 9:00:00 PM,Meter #95175892g - Off-Peak,0,
08/01/2025 9:15:00 PM,Meter #95175892 - Off-Peak,0.48,1.94
08/01/2025 9:15:00 PM,Meter #95175892g - Off-Peak,0,
08/01/2025 9:30:00 PM,Meter #95175892 - Off-Peak,0.45,1.79
08/01/2025 9:30:00 PM,Meter #95175892g - Off-Peak,0,
08/01/2025 9:45:00 PM,Meter #95175892 - Off-Peak,0.44,1.78
08/01/2025 9:45:00 PM,Meter #95175892g - Off-Peak,0,
08/01/2025 10:00:00 PM,Meter #95175892 - Off-Peak,3.18,12.74
08/01/2025 10:00:00 PM,Meter #95175892g - Off-Peak,0,
08/01/2025 10:15:00 PM,Meter #95175892 - Off-Peak,3.15,12.61
08/01/2025 10:15:00 PM,Meter #95175892g - Off-Peak,0,
08/01/2025 10:30:00 PM,Meter #95175892 - Off-Peak,3.14,12.56
08/01/2025 10:30:00 PM,Meter #95175892g - Off-Peak,0,
08/01/2025 10:45:00 PM,Meter #95175892 - Off-Peak,3.34,13.34
08/01/2025 10:45:00 PM,Meter #95175892g - Off-Peak,0,
08/01/2025 11:00:00 PM,Meter #95175892 - Off-Peak,3.38,13.5
08/01/2025 11:00:00 PM,Meter #95175892g - Off-Peak,0,
08/01/2025 11:15:00 PM,Meter #95175892 - Off-Peak,3.44,13.78
08/01/2025 11:15:00 PM,Meter #95175892g - Off-Peak,0,
08/01/2025 11:30:00 PM,Meter #95175892 - Off-Peak,3.18,12.74
08/01/2025 11:30:00 PM,Meter #95175892g - Off-Peak,0,
08/01/2025 11:45:00 PM,Meter #95175892 - Off-Peak,0.42,1.7
08/01/2025 11:45:00 PM,Meter #95175892g - Off-Peak,0,
08/02/2025 12:00:00 AM,Meter #95175892 - Off-Peak,0.53,2.13
08/02/2025 12:00:00 AM,Meter #95175892g - Off-Peak,0,
08/02/2025 12:15:00 AM,Meter #95175892 - Off-Peak,0.55,2.21
08/02/2025 12:15:00 AM,Meter #95175892g - Off-Peak,0,
08/02/2025 12:30:00 AM,Meter #95175892 - Off-Peak,1.5,5.98
08/02/2025 12:30:00 AM,Meter #95175892g - Off-Peak,0,
08/02/2025 12:45:00 AM,Meter #95175892 - Off-Peak,0.28,1.1
08/02/2025 12:45:00 AM,Meter #95175892g - Off-Peak,0,
08/02/2025 1:00:00 AM,Meter #95175892 - Off-Peak,0.21,0.85
08/02/2025 1:00:00 AM,Meter #95175892g - Off-Peak,0,
08/02/2025 1:15:00 AM,Meter #95175892 - Off-Peak,0.29,1.15
08/02/2025 1:15:00 AM,Meter #95175892g - Off-Peak,0,
08/02/2025 1:30:00 AM,Meter #95175892 - Off-Peak,0.32,1.26
08/02/2025 1:30:00 AM,Meter #95175892g - Off-Peak,0,
08/02/2025 1:45:00 AM,Meter #95175892 - Off-Peak,0.28,1.14
08/02/2025 1:45:00 AM,Meter #95175892g - Off-Peak,0,
08/02/2025 2:00:00 AM,Meter #95175892 - Off-Peak,0.43,1.71
08/02/2025 2:00:00 AM,Meter #95175892g - Off-Peak,0,
08/02/2025 2:15:00 AM,Meter #95175892 - Off-Peak,0.44,1.74
08/02/2025 2:15:00 AM,Meter #95175892g - Off-Peak,0,
08/02/2025 2:30:00 AM,Meter #95175892 - Off-Peak,0.36,1.42
08/02/2025 2:30:00 AM,Meter #95175892g - Off-Peak,0,
08/02/2025 2:45:00 AM,Meter #95175892 - Off-Peak,0.37,1.49
08/02/2025 2:45:00 AM,Meter #95175892g - Off-Peak,0,
08/02/2025 3:00:00 AM,Meter #95175892 - Off-Peak,0.35,1.41
08/02/2025 3:00:00 AM,Meter #95175892g - Off-Peak,0,
08/02/2025 3:15:00 AM,Meter #95175892 - Off-Peak,0.19,0.75
08/02/2025 3:15:00 AM,Meter #95175892g - Off-Peak,0,
08/02/2025 3:30:00 AM,Meter #95175892 - Off-Peak,0.29,1.15
08/02/2025 3:30:00 AM,Meter #95175892g - Off-Peak,0,
08/02/2025 3:45:00 AM,Meter #95175892 - Off-Peak,0.94,3.74
08/02/2025 3:45:00 AM,Meter #95175892g - Off-Peak,0,
08/02/2025 4:00:00 AM,Meter #95175892 - Off-Peak,0.32,1.3
08/02/2025 4:00:00 AM,Meter #95175892g - Off-Peak,0,
08/02/2025 4:15:00 AM,Meter #95175892 - Off-Peak,0.24,0.98
08/02/2025 4:15:00 AM,Meter #95175892g - Off-Peak,0,
08/02/2025 4:30:00 AM,Meter #95175892 - Off-Peak,0.19,0.77
08/02/2025 4:30:00 AM,Meter #95175892g - Off-Peak,0,
08/02/2025 4:45:00 AM,Meter #95175892 - Off-Peak,0.25,0.99
08/02/2025 4:45:00 AM,Meter #95175892g - Off-Peak,0,
08/02/2025 5:00:00 AM,Meter #95175892 - Off-Peak,0.2,0.78
08/02/2025 5:00:00 AM,Meter #95175892g - Off-Peak,0,
08/02/2025 5:15:00 AM,Meter #95175892 - Off-Peak,0.24,0.98
08/02/2025 5:15:00 AM,Meter #95175892g - Off-Peak,0,
08/02/2025 5:30:00 AM,Meter #95175892 - Off-Peak,0.19,0.77
08/02/2025 5:30:00 AM,Meter #95175892g - Off-Peak,0,
08/02/2025 5:45:00 AM,Meter #95175892 - Off-Peak,0.24,0.98
08/02/2025 5:45:00 AM,Meter #95175892g - Off-Peak,0,
08/02/2025 6:00:00 AM,Meter #95175892 - Off-Peak,0.15,0.59
08/02/2025 6:00:00 AM,Meter #95175892g - Off-Peak,0,
08/02/2025 6:15:00 AM,Meter #95175892 - Off-Peak,0.18,0.7
08/02/2025 6:15:00 AM,Meter #95175892g - Off-Peak,0,
08/02/2025 6:30:00 AM,Meter #95175892 - Off-Peak,0.05,0.19
08/02/2025 6:30:00 AM,Meter #95175892g - Off-Peak,0,
08/02/2025 6:45:00 AM,Meter #95175892 - Off-Peak,0.02,0.06
08/02/2025 6:45:00 AM,Meter #95175892g - Off-Peak,-0.01,
08/02/2025 7:00:00 AM,Meter #95175892 - Off-Peak,0.08,0.34
08/02/2025 7:00:00 AM,Meter #95175892g - Off-Peak,-0.04,
08/02/2025 7:15:00 AM,Meter #95175892 - Off-Peak,0.01,0.05
08/02/2025 7:15:00 AM,Meter #95175892g - Off-Peak,-0.08,
08/02/2025 7:30:00 AM,Meter #95175892 - Off-Peak,0.06,0.22
08/02/2025 7:30:00 AM,Meter #95175892g - Off-Peak,-0.1,
08/02/2025 7:45:00 AM,Meter #95175892 - Off-Peak,0.01,0.03
08/02/2025 7:45:00 AM,Meter #95175892g - Off-Peak,-0.18,
08/02/2025 8:00:00 AM,Meter #95175892 - Off-Peak,0.95,3.81
08/02/2025 8:00:00 AM,Meter #95175892g - Off-Peak,-0.18,
08/02/2025 8:15:00 AM,Meter #95175892 - Off-Peak,0,0
08/02/2025 8:15:00 AM,Meter #95175892g - Off-Peak,-0.55,
08/02/2025 8:30:00 AM,Meter #95175892 - Off-Peak,0,0.02
08/02/2025 8:30:00 AM,Meter #95175892g - Off-Peak,-0.44,
08/02/2025 8:45:00 AM,Meter #95175892 - Off-Peak,0,0
08/02/2025 8:45:00 AM,Meter #95175892g - Off-Peak,-0.78,
08/02/2025 9:00:00 AM,Meter #95175892 - Off-Peak,0.5,2
08/02/2025 9:00:00 AM,Meter #95175892g - Off-Peak,-0.72,
08/02/2025 9:15:00 AM,Meter #95175892 - Off-Peak,1.85,7.39
08/02/2025 9:15:00 AM,Meter #95175892g - Off-Peak,0,
08/02/2025 9:30:00 AM,Meter #95175892 - Off-Peak,1.71,6.85
08/02/2025 9:30:00 AM,Meter #95175892g - Off-Peak,0,
08/02/2025 9:45:00 AM,Meter #95175892 - Off-Peak,1.52,6.1
08/02/2025 9:45:00 AM,Meter #95175892g - Off-Peak,0,
08/02/2025 10:00:00 AM,Meter #95175892 - Off-Peak,1.33,5.33
08/02/2025 10:00:00 AM,Meter #95175892g - Off-Peak,0,
08/02/2025 10:15:00 AM,Meter #95175892 - Off-Peak,1.29,5.15
08/02/2025 10:15:00 AM,Meter #95175892g - Off-Peak,0,
08/02/2025 10:30:00 AM,Meter #95175892 - Off-Peak,0.93,3.73
08/02/2025 10:30:00 AM,Meter #95175892g - Off-Peak,0,
08/02/2025 10:45:00 AM,Meter #95175892 - Off-Peak,0.89,3.55
08/02/2025 10:45:00 AM,Meter #95175892g - Off-Peak,0,
08/02/2025 11:00:00 AM,Meter #95175892 - Off-Peak,1.02,4.06
08/02/2025 11:00:00 AM,Meter #95175892g - Off-Peak,0,
08/02/2025 11:15:00 AM,Meter #95175892 - Off-Peak,1,4
08/02/2025 11:15:00 AM,Meter #95175892g - Off-Peak,0,
08/02/2025 11:30:00 AM,Meter #95175892 - Off-Peak,1.02,4.1
08/02/2025 11:30:00 AM,Meter #95175892g - Off-Peak,0,
08/02/2025 11:45:00 AM,Meter #95175892 - Off-Peak,1.13,4.51
08/02/2025 11:45:00 AM,Meter #95175892g - Off-Peak,0,
08/02/2025 12:00:00 PM,Meter #95175892 - Off-Peak,1.05,4.21
08/02/2025 12:00:00 PM,Meter #95175892g - Off-Peak,0,
08/02/2025 12:15:00 PM,Meter #95175892 - Off-Peak,1.14,4.54
08/02/2025 12:15:00 PM,Meter #95175892g - Off-Peak,0,
08/02/2025 12:30:00 PM,Meter #95175892 - Off-Peak,1.1,4.38
08/02/2025 12:30:00 PM,Meter #95175892g - Off-Peak,0,
08/02/2025 12:45:00 PM,Meter #95175892 - Off-Peak,0.86,3.44
08/02/2025 12:45:00 PM,Meter #95175892g - Off-Peak,-0.48,
08/02/2025 1:00:00 PM,Meter #95175892 - Off-Peak,0,0
08/02/2025 1:00:00 PM,Meter #95175892g - Off-Peak,-2.17,
08/02/2025 1:15:00 PM,Meter #95175892 - Off-Peak,0,0
08/02/2025 1:15:00 PM,Meter #95175892g - Off-Peak,-2.32,
08/02/2025 1:30:00 PM,Meter #95175892 - Off-Peak,0,0
08/02/2025 1:30:00 PM,Meter #95175892g - Off-Peak,-2.09,
08/02/2025 1:45:00 PM,Meter #95175892 - Off-Peak,0,0
08/02/2025 1:45:00 PM,Meter #95175892g - Off-Peak,-2.22,
08/02/2025 2:00:00 PM,Meter #95175892 - Off-Peak,0,0
08/02/2025 2:00:00 PM,Meter #95175892g - Off-Peak,-1.87,
08/02/2025 2:15:00 PM,Meter #95175892 - Off-Peak,0,0
08/02/2025 2:15:00 PM,Meter #95175892g - Off-Peak,-1.62,
08/02/2025 2:30:00 PM,Meter #95175892 - Off-Peak,0,0
08/02/2025 2:30:00 PM,Meter #95175892g - Off-Peak,-0.82,
08/02/2025 2:45:00 PM,Meter #95175892 - Off-Peak,0,0
08/02/2025 2:45:00 PM,Meter #95175892g - Off-Peak,-0.98,
08/02/2025 3:00:00 PM,Meter #95175892 - Off-Peak,0,0
08/02/2025 3:00:00 PM,Meter #95175892g - Off-Peak,-1.59,
08/02/2025 3:15:00 PM,Meter #95175892 - Off-Peak,0,0
08/02/2025 3:15:00 PM,Meter #95175892g - Off-Peak,-1.16,
08/02/2025 3:30:00 PM,Meter #95175892 - Off-Peak,0,0
08/02/2025 3:30:00 PM,Meter #95175892g - Off-Peak,-1.43,
08/02/2025 3:45:00 PM,Meter #95175892 - Off-Peak,0,0
08/02/2025 3:45:00 PM,Meter #95175892g - Off-Peak,-0.7,
08/02/2025 4:00:00 PM,Meter #95175892 - Off-Peak,0,0
08/02/2025 4:00:00 PM,Meter #95175892g - Off-Peak,-0.52,
08/02/2025 4:15:00 PM,Meter #95175892 - Off-Peak,0,0
08/02/2025 4:15:00 PM,Meter #95175892g - Off-Peak,-0.89,
08/02/2025 4:30:00 PM,Meter #95175892 - Off-Peak,0,0
08/02/2025 4:30:00 PM,Meter #95175892g - Off-Peak,-0.69,
08/02/2025 4:45:00 PM,Meter #95175892 - Off-Peak,0,0
08/02/2025 4:45:00 PM,Meter #95175892g - Off-Peak,-0.85,
08/02/2025 5:00:00 PM,Meter #95175892 - Off-Peak,0,0
08/02/2025 5:00:00 PM,Meter #95175892g - Off-Peak,-1.52,
08/02/2025 5:15:00 PM,Meter #95175892 - Off-Peak,0,0
08/02/2025 5:15:00 PM,Meter #95175892g - Off-Peak,-0.64,
08/02/2025 5:30:00 PM,Meter #95175892 - Off-Peak,0,0
08/02/2025 5:30:00 PM,Meter #95175892g - Off-Peak,-0.7,
08/02/2025 5:45:00 PM,Meter #95175892 - Off-Peak,0.01,0.03
08/02/2025 5:45:00 PM,Meter #95175892g - Off-Peak,-0.15,
08/02/2025 6:00:00 PM,Meter #95175892 - Off-Peak,0.07,0.29
08/02/2025 6:00:00 PM,Meter #95175892g - Off-Peak,-0.04,
08/02/2025 6:15:00 PM,Meter #95175892 - Off-Peak,0.02,0.06
08/02/2025 6:15:00 PM,Meter #95175892g - Off-Peak,-0.06,
08/02/2025 6:30:00 PM,Meter #95175892 - Off-Peak,0.1,0.4
08/02/2025 6:30:00 PM,Meter #95175892g - Off-Peak,-0.02,
08/02/2025 6:45:00 PM,Meter #95175892 - Off-Peak,0.04,0.18
08/02/2025 6:45:00 PM,Meter #95175892g - Off-Peak,-0.06,
08/02/2025 7:00:00 PM,Meter #95175892 - Off-Peak,0.1,0.4
08/02/2025 7:00:00 PM,Meter #95175892g - Off-Peak,-0.02,
08/02/2025 7:15:00 PM,Meter #95175892 - Off-Peak,0.06,0.24
08/02/2025 7:15:00 PM,Meter #95175892g - Off-Peak,0,
08/02/2025 7:30:00 PM,Meter #95175892 - Off-Peak,0.11,0.43
08/02/2025 7:30:00 PM,Meter #95175892g - Off-Peak,0,
08/02/2025 7:45:00 PM,Meter #95175892 - Off-Peak,0.44,1.78
08/02/2025 7:45:00 PM,Meter #95175892g - Off-Peak,0,
08/02/2025 8:00:00 PM,Meter #95175892 - Off-Peak,0.35,1.41
08/02/2025 8:00:00 PM,Meter #95175892g - Off-Peak,0,
08/02/2025 8:15:00 PM,Meter #95175892 - Off-Peak,0.69,2.77
08/02/2025 8:15:00 PM,Meter #95175892g - Off-Peak,0,
08/02/2025 8:30:00 PM,Meter #95175892 - Off-Peak,0.66,2.66
08/02/2025 8:30:00 PM,Meter #95175892g - Off-Peak,0,
08/02/2025 8:45:00 PM,Meter #95175892 - Off-Peak,0.4,1.58
08/02/2025 8:45:00 PM,Meter #95175892g - Off-Peak,0,
08/02/2025 9:00:00 PM,Meter #95175892 - Off-Peak,0.26,1.04
08/02/2025 9:00:00 PM,Meter #95175892g - Off-Peak,0,
08/02/2025 9:15:00 PM,Meter #95175892 - Off-Peak,0.28,1.12
08/02/2025 9:15:00 PM,Meter #95175892g - Off-Peak,0,
08/02/2025 9:30:00 PM,Meter #95175892 - Off-Peak,0.29,1.17
08/02/2025 9:30:00 PM,Meter #95175892g - Off-Peak,0,
08/02/2025 9:45:00 PM,Meter #95175892 - Off-Peak,0.29,1.15
08/02/2025 9:45:00 PM,Meter #95175892g - Off-Peak,0,
08/02/2025 10:00:00 PM,Meter #95175892 - Off-Peak,0.32,1.26
08/02/2025 10:00:00 PM,Meter #95175892g - Off-Peak,0,
08/02/2025 10:15:00 PM,Meter #95175892 - Off-Peak,0.41,1.63
08/02/2025 10:15:00 PM,Meter #95175892g - Off-Peak,0,
08/02/2025 10:30:00 PM,Meter #95175892 - Off-Peak,0.57,2.29
08/02/2025 10:30:00 PM,Meter #95175892g - Off-Peak,0,
08/02/2025 10:45:00 PM,Meter #95175892 - Off-Peak,0.35,1.39
08/02/2025 10:45:00 PM,Meter #95175892g - Off-Peak,0,
08/02/2025 11:00:00 PM,Meter #95175892 - Off-Peak,0.24,0.98
08/02/2025 11:00:00 PM,Meter #95175892g - Off-Peak,0,
08/02/2025 11:15:00 PM,Meter #95175892 - Off-Peak,0.22,0.86
08/02/2025 11:15:00 PM,Meter #95175892g - Off-Peak,0,
08/02/2025 11:30:00 PM,Meter #95175892 - Off-Peak,0.19,0.75
08/02/2025 11:30:00 PM,Meter #95175892g - Off-Peak,0,
08/02/2025 11:45:00 PM,Meter #95175892 - Off-Peak,0.21,0.85
08/02/2025 11:45:00 PM,Meter #95175892g - Off-Peak,0,
08/03/2025 12:00:00 AM,Meter #95175892 - Off-Peak,0.21,0.85
08/03/2025 12:00:00 AM,Meter #95175892g - Off-Peak,0,
08/03/2025 12:15:00 AM,Meter #95175892 - Off-Peak,0.32,1.3
08/03/2025 12:15:00 AM,Meter #95175892g - Off-Peak,0,
08/03/2025 12:30:00 AM,Meter #95175892 - Off-Peak,0.35,1.41
08/03/2025 12:30:00 AM,Meter #95175892g - Off-Peak,0,
08/03/2025 12:45:00 AM,Meter #95175892 - Off-Peak,1.15,4.61
08/03/2025 12:45:00 AM,Meter #95175892g - Off-Peak,0,
08/03/2025 1:00:00 AM,Meter #95175892 - Off-Peak,3.24,12.96
08/03/2025 1:00:00 AM,Meter #95175892g - Off-Peak,0,
08/03/2025 1:15:00 AM,Meter #95175892 - Off-Peak,3.21,12.83
08/03/2025 1:15:00 AM,Meter #95175892g - Off-Peak,0,
08/03/2025 1:30:00 AM,Meter #95175892 - Off-Peak,3.24,12.94
08/03/2025 1:30:00 AM,Meter #95175892g - Off-Peak,0,
08/03/2025 1:45:00 AM,Meter #95175892 - Off-Peak,0.44,1.76
08/03/2025 1:45:00 AM,Meter #95175892g - Off-Peak,0,
08/03/2025 2:00:00 AM,Meter #95175892 - Off-Peak,0.28,1.12
08/03/2025 2:00:00 AM,Meter #95175892g - Off-Peak,0,
08/03/2025 2:15:00 AM,Meter #95175892 - Off-Peak,0.3,1.22
08/03/2025 2:15:00 AM,Meter #95175892g - Off-Peak,0,
08/03/2025 2:30:00 AM,Meter #95175892 - Off-Peak,0.24,0.96
08/03/2025 2:30:00 AM,Meter #95175892g - Off-Peak,0,
08/03/2025 2:45:00 AM,Meter #95175892 - Off-Peak,0.2,0.78
08/03/2025 2:45:00 AM,Meter #95175892g - Off-Peak,0,
08/03/2025 3:00:00 AM,Meter #95175892 - Off-Peak,0.2,0.82
08/03/2025 3:00:00 AM,Meter #95175892g - Off-Peak,0,
08/03/2025 3:15:00 AM,Meter #95175892 - Off-Peak,0.24,0.98
08/03/2025 3:15:00 AM,Meter #95175892g - Off-Peak,0,
08/03/2025 3:30:00 AM,Meter #95175892 - Off-Peak,0.19,0.75
08/03/2025 3:30:00 AM,Meter #95175892g - Off-Peak,0,
08/03/2025 3:45:00 AM,Meter #95175892 - Off-Peak,0.18,0.74
08/03/2025 3:45:00 AM,Meter #95175892g - Off-Peak,0,
08/03/2025 4:00:00 AM,Meter #95175892 - Off-Peak,0.34,1.38
08/03/2025 4:00:00 AM,Meter #95175892g - Off-Peak,0,
08/03/2025 4:15:00 AM,Meter #95175892 - Off-Peak,0.27,1.07
08/03/2025 4:15:00 AM,Meter #95175892g - Off-Peak,0,
08/03/2025 4:30:00 AM,Meter #95175892 - Off-Peak,0.22,0.86
08/03/2025 4:30:00 AM,Meter #95175892g - Off-Peak,0,
08/03/2025 4:45:00 AM,Meter #95175892 - Off-Peak,0.35,1.39
08/03/2025 4:45:00 AM,Meter #95175892g - Off-Peak,0,
08/03/2025 5:00:00 AM,Meter #95175892 - Off-Peak,0.25,1.01
08/03/2025 5:00:00 AM,Meter #95175892g - Off-Peak,0,
08/03/2025 5:15:00 AM,Meter #95175892 - Off-Peak,0.3,1.22
08/03/2025 5:15:00 AM,Meter #95175892g - Off-Peak,0,
08/03/2025 5:30:00 AM,Meter #95175892 - Off-Peak,0.18,0.72
08/03/2025 5:30:00 AM,Meter #95175892g - Off-Peak,0,
08/03/2025 5:45:00 AM,Meter #95175892 - Off-Peak,0.16,0.66
08/03/2025 5:45:00 AM,Meter #95175892g - Off-Peak,0,
08/03/2025 6:00:00 AM,Meter #95175892 - Off-Peak,0.22,0.88
08/03/2025 6:00:00 AM,Meter #95175892g - Off-Peak,0,
08/03/2025 6:15:00 AM,Meter #95175892 - Off-Peak,0.1,0.42
08/03/2025 6:15:00 AM,Meter #95175892g - Off-Peak,0,
08/03/2025 6:30:00 AM,Meter #95175892 - Off-Peak,0.07,0.27
08/03/2025 6:30:00 AM,Meter #95175892g - Off-Peak,0,
08/03/2025 6:45:00 AM,Meter #95175892 - Off-Peak,0.04,0.14
08/03/2025 6:45:00 AM,Meter #95175892g - Off-Peak,0,
08/03/2025 7:00:00 AM,Meter #95175892 - Off-Peak,0.09,0.37
08/03/2025 7:00:00 AM,Meter #95175892g - Off-Peak,-0.01,
08/03/2025 7:15:00 AM,Meter #95175892 - Off-Peak,0.01,0.03
08/03/2025 7:15:00 AM,Meter #95175892g - Off-Peak,-0.09,
08/03/2025 7:30:00 AM,Meter #95175892 - Off-Peak,0.06,0.24
08/03/2025 7:30:00 AM,Meter #95175892g - Off-Peak,-0.08,
08/03/2025 7:45:00 AM,Meter #95175892 - Off-Peak,0,0.02
08/03/2025 7:45:00 AM,Meter #95175892g - Off-Peak,-0.24,
08/03/2025 8:00:00 AM,Meter #95175892 - Off-Peak,0,0.02
08/03/2025 8:00:00 AM,Meter #95175892g - Off-Peak,-0.33,
08/03/2025 8:15:00 AM,Meter #95175892 - Off-Peak,0,0
08/03/2025 8:15:00 AM,Meter #95175892g - Off-Peak,-0.46,
08/03/2025 8:30:00 AM,Meter #95175892 - Off-Peak,0,0
08/03/2025 8:30:00 AM,Meter #95175892g - Off-Peak,-0.74,
08/03/2025 8:45:00 AM,Meter #95175892 - Off-Peak,0,0
08/03/2025 8:45:00 AM,Meter #95175892g - Off-Peak,-0.89,
08/03/2025 9:00:00 AM,Meter #95175892 - Off-Peak,1.62,6.5
08/03/2025 9:00:00 AM,Meter #95175892g - Off-Peak,-0.07,
08/03/2025 9:15:00 AM,Meter #95175892 - Off-Peak,1.66,6.66
08/03/2025 9:15:00 AM,Meter #95175892g - Off-Peak,0,
